cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
5.10米,第1层(共31层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",41㎡,6.00米,"罗湖,蔡屋围,汇金天琅大厦",罗湖深南大道与人民南路交汇处,汇金天琅大厦,9.00米,2019/8/28 10:21:00,5.00元/㎡·月,住宅底商,是,百货超市,罗湖核心维1在售十年一现 低总价 全能铺 4里回率,580万,https://sz.shop.fang.com/shou/3_221246794.html,精装修,,"114.067816,22.652662",深圳
5.50米,第1层(共1层),"客梯,上水,下水,外摆区",53㎡,10.00米,"罗湖,人民南,罗湖大厦",罗湖东门建设路,罗湖大厦,5.30米,2019/8/1 10:33:58,0.00元/㎡·月,住宅底商,是,百货超市,急售 罗湖人民南 万人的集中地 即买即收,650万,https://sz.shop.fang.com/shou/3_220449467.html,毛坯,,"114.117559,22.536555",深圳
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",47.8㎡,10.00米,"南山,蛇口,招商桃花园二期",南山蛇口工业八路招商,招商桃花园二期,4.50米,2019/9/2 11:47:33,2.80元/㎡·月,住宅底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",出国急售！ 蛇口自贸区 小区出入口 稳定租约,550万,https://sz.shop.fang.com/shou/3_221378755.html,简装修,,"114.112311,22.561285",深圳
7.00米,第1层(共2层),,104㎡,8.00米,"宝安区,沙井,博林君瑞",沙井中心路,博林君瑞,6.00米,2019/9/4 10:35:39,0.00元/㎡·月,购物中心/百货,否,餐饮美食,特价！电梯口转角位三开门270度展示面 带外摆空间带稳定租约,790.4万,https://sz.shop.fang.com/shou/3_221429450.html,简装修,,"113.828215,22.714742",深圳
5.10米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",176㎡,13.00米,"宝安,福永,碧桂园领寓",碧桂园领寓,碧桂园领寓,12.00米,2019/8/25 10:47:44,10.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",前海大空港宝安碧桂园开发的一手街铺70年产权清盘单价4万,792万,https://sz.shop.fang.com/shou/3_221169294.html,简装修,150㎡,"114.060560,22.603947",深圳
5.10米,第1层(共1层),"暖气,上水",59㎡,10.00米,"福田,新洲,金福苑",新洲三街家乐福对面,金福苑,5.00米,2019/8/2 14:06:44,5.00元/㎡·月,住宅底商,是,,沙尾地铁站，家乐福，临街出售租金4%,700万,https://sz.shop.fang.com/shou/3_220490070.html,简装修,,"114.044343,22.522050",深圳
6.00米,第1层(共1层),暖气,40.58㎡,8.00米,"龙岗,布吉,木棉湾小区",龙岗木棉湾沿河路10巷,木棉湾小区,5.00米,2019/9/4 14:09:03,5.00元/㎡·月,住宅底商,否,百货超市,木棉湾小区回/报/率 者的不二选！,670万,https://sz.shop.fang.com/shou/3_221436479.html,简装修,,"114.131594,22.604233",深圳
6.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",50㎡,8.00米,"南山,南头,时代骄子",时代骄子商铺,时代骄子,6.00米,2019/8/28 12:37:54,2.60元/㎡·月,住宅底商,否,"家居建材,百货超市,生活服务,酒店宾馆,餐饮美食,服饰鞋包,美容美发",地铁口正街！单价才10万！带500强租约！租金2.6万，售550万,550万,https://sz.shop.fang.com/shou/3_221253171.html,精装修,48㎡,"113.925043,22.528254",深圳
7.00米,第1层(共1层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",34.3㎡,8.00米,"南山,西丽,万科云街",创科路与打石二路交汇处,万科云街,6.00米,2019/8/27 20:00:05,15.00元/㎡·月,商业街商铺,否,,南山总部基地50栋写字楼 临街餐饮铺 统一招商,583.1万,https://sz.shop.fang.com/shou/3_221237829.html,毛坯,,"113.943967,22.574015",深圳
7.00米,第1层(共6层),"网络,停车位",95.3㎡,8.00米,"龙岗,龙岗中心城,金汐府",同富路与鸿基路交汇处，义乌小商品批发城对面,金汐府,6.00米,2019/4/21 16:33:16,5.60元/㎡·月,商业街商铺,是,"餐饮美食,休闲娱乐,服饰鞋包",12.08米门宽发展商一手，一楼临街，冰点价出售,590万,https://sz.shop.fang.com/shou/3_216418707.html,毛坯,,"114.014230,22.637275",深圳
4.80米,第1层(共1层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气",46.66㎡,11.00米,"龙岗,龙岗中心城,万科天誉",区龙翔大道与吉祥中路交汇处东南角（龙岗区政府对面）,万科天誉,4.00米,2019/8/30 11:21:02,10.00元/㎡·月,住宅底商,否,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",新出铺源 地铁口 万科地标商圈旁 临街铺出售,643.91万,https://sz.shop.fang.com/shou/3_221303976.html,毛坯,,"114.229257,22.702860",深圳
4.00米,第1层(共1层),"停车位,客梯,货梯,扶梯,上水,下水,排烟,排污,外摆区",63㎡,7.50米,"南山,蛇口,凯宁阁小区",蛇口影剧院旁,凯宁阁小区,8.00米,2019/9/2 13:01:41,0.00元/㎡·月,其他,否,,一铺双租户，自贸区正街，旧改距离10米，正对地铁口,555万,https://sz.shop.fang.com/shou/3_221381069.html,毛坯,,"113.929975,22.487578",深圳
5.00米,第1层(共1层),,64㎡,7.00米,"龙岗,龙岗中心城,富德中心",龙岗中心城老街,富德中心,8.00米,2019/8/21 18:34:23,8.00元/㎡·月,商业街商铺,是,,租金35000每月 卖750万 老品牌珠宝商家 稳定租约 挥泪急售,750万,https://sz.shop.fang.com/shou/3_221071546.html,精装修,,"114.273940,22.729720",深圳
7.00米,第1层(共2层),,110㎡,8.00米,"龙华区,民治,玖龙荟",深圳白石龙地铁站C出口,玖龙荟,6.00米,2019/8/31 11:33:07,5.00元/㎡·月,其他,否,,《白石龙地铁无缝接驳，4厘租约，8米展示面，可餐饮》,700万,https://sz.shop.fang.com/shou/3_221331560.html,简装修,,"114.042477,22.600580",深圳
5.10米,第1层(共2层),"停车位,中央空调,燃气",69㎡,9.00米,"龙华区,民治,星河传奇",星河传奇,星河传奇,8.00米,2019/9/4 14:52:54,20.00元/㎡·月,住宅底商,否,,开发商直售龙华民治星河传奇一手现铺临街主干道转角位70年权产,680万,https://sz.shop.fang.com/shou/3_221437768.html,毛坯,,"114.019238,22.632574",深圳
9.30米,第1层(共2层),,158㎡,18.00米,"龙岗,龙岗中心城,金地龙城中央",深圳龙岗大道与龙城大道交汇处,金地龙城中央,4.00米,2019/7/16 16:20:08,0.00元/㎡·月,住宅底商,是,百货超市,抄底清货 69折69折 品牌租客克丽缇娜 收租稳定,785万,https://sz.shop.fang.com/shou/3_219971652.html,简装修,,"114.251527,22.712165",深圳
7.00米,第1层(共42层),"网络,暖气,停车位,燃气",50㎡,8.00米,"南山,西丽,万科云城",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城,6.00米,2019/8/29 10:55:43,4.60元/㎡·月,临街门面,否,餐饮万能铺,万科产城综合体，品牌租客，写字楼配套，餐饮街区出售,680万,https://sz.shop.fang.com/shou/3_221275437.html,精装修,,"113.940790,22.573664",深圳
5.00米,,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",65㎡,6.00米,"南山,南山中心区,金钟大厦",金钟大厦商铺,金钟大厦,10.00米,2019/5/17 20:14:43,0.00元/㎡·月,临街门面,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",海雅百货 4个大门面 转角位 餐饮铺 租客百果园 周边住宅密集,600万,https://sz.shop.fang.com/shou/3_217741867.html,精装修,63㎡,"113.928886,22.517873",深圳
6.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",68㎡,9.00米,"宝安,沙井,博林君瑞",沙井中心路,博林君瑞,12.00米,2019/8/18 13:39:37,15.00元/㎡·月,住宅底商,是,餐饮美食,沙井海岸城全天营业一手街铺人流密集休闲生活氛围浓厚,598万,https://sz.shop.fang.com/shou/3_220977387.html,简装修,,"113.828215,22.714742",深圳
5.00米,第1层(共2层),"网络,暖气,停车位,客梯,中央空调,上水,可明火,排烟,排污,燃气,外摆区",100㎡,10.00米,"龙华区,龙华,特发和平里",龙华区和平路与布龙路及民塘路交汇处,特发和平里,9.00米,2019/6/13 20:15:29,7.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,美容美发,餐饮美食,休闲娱乐",内部自持保留铺面，免拥金，买户价位，买的有又值,800万,https://sz.shop.fang.com/shou/3_218951787.html,毛坯,,"114.012675,22.643280",深圳
6.00米,第1层(共1层),"停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",82㎡,13.00米,"南山,西丽,香榭峰景苑",西丽龙珠大道与龙珠七路交汇处,香榭峰景苑,6.00米,2019/8/14 10:19:52,0.00元/㎡·月,住宅底商,否,餐饮美食,香榭峰在售临街餐饮铺。以搁两层,664万,https://sz.shop.fang.com/shou/3_220846007.html,毛坯,,"113.983372,22.559422",深圳
6.00米,第1层(共2层),"网络,暖气,停车位,货梯,扶梯,燃气",60㎡,7.75米,"龙华新区,龙华中心区,壹城中心",龙华新区龙华,壹城中心,7.75米,2019/8/29 19:17:58,5.00元/㎡·月,住宅底商,是,百货超市,龙华鸿荣源壹城出售，30平米起，数量有限，认购中,680万,https://sz.shop.fang.com/shou/3_221291270.html,简装修,,"114.026592,22.649717",深圳
6.00米,,"上水,下水,可明火,排烟,排污,外摆区",82㎡,7.00米,"龙岗,布吉,佳兆业可园",佳兆业可园商铺,佳兆业可园,16.00米,2019/9/3 10:14:04,2.35元/㎡·月,住宅底商,是,地产公司,布吉住宅底商 品牌地产公司租客 低于周边单价 高租金,500万,https://sz.shop.fang.com/shou/3_221400777.html,精装修,80㎡,"114.135551,22.599619",深圳
1.00米,第90层(共90层),,64㎡,1.00米,"南山,南山中心区,金钟大厦",南山区南海大道海雅百货旁,金钟大厦,1.00米,2019/8/20 15:36:42,0.00元/㎡·月,其他,否,,南山后海购物中心单价才10万做百果园房东,640万,https://sz.shop.fang.com/shou/3_221036408.html,毛坯,,"113.928886,22.517873",深圳
7.00米,第8层(共28层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",45.24㎡,8.00米,"南山,后海,蔚蓝海岸",南山后海路与登良路交汇,蔚蓝海岸,6.00米,2019/5/22 16:18:06,8.00元/㎡·月,住宅底商,是,生活服务,（海岸城旁）肯德基 银行同排550万小街铺，业主挥泪大甩卖！,550万,https://sz.shop.fang.com/shou/3_217989128.html,简装修,,"113.933989,22.510091",深圳
3.00米,第1层(共1层),"货梯,扶梯",96㎡,4.00米,"龙华新区,莱蒙水榭春天,星河传奇",龙华区-莱蒙水榭春天,星河传奇,5.00米,2019/9/4 13:18:57,0.00元/㎡·月,商业街商铺,否,百货超市,龙华“星河传奇”开发商清盘特价，民塘路 两间单价9万,660万,https://sz.shop.fang.com/shou/3_221435358.html,简装修,,"114.019238,22.632574",深圳
7.00米,第2层(共2层),"客梯,货梯,扶梯",61㎡,8.00米,"宝安,龙华,壹城中心",东环一路和建设路交汇处,壹城中心,6.00米,2019/9/2 19:41:14,0.00元/㎡·月,商业街商铺,否,百货超市,山姆店同排61平转角铺出售，链/家租约4万/月,793万,https://sz.shop.fang.com/shou/3_221392825.html,毛坯,,"114.026592,22.649717",深圳
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",81㎡,13.00米,"龙华区,龙华,富通天骏",龙华镇和平西路与中环路交汇处,富通天骏,6.00米,2019/6/17 18:45:27,1.50元/㎡·月,商业街商铺,否,,壹城旁正街铺，双租客，位置好，现低总价，一口价诚心卖！,760万,https://sz.shop.fang.com/shou/3_219095429.html,精装修,,"114.022604,22.650977",深圳
5.50米,第1层(共1层),客梯,60㎡,10.00米,"龙华区,龙华,鸿荣源壹城中心",龙华东环一路壹城中心第五区,鸿荣源壹城中心,6.00米,2019/8/21 15:50:20,0.00元/㎡·月,商业街商铺,否,百货超市,龙华壹城中心一手 （现清盘价 折扣多）回7厘,600万,https://sz.shop.fang.com/shou/3_221066477.html,毛坯,,"114.026427,22.648690",深圳
9.00米,第1层(共2层),"停车位,扶梯,上水,下水,排烟,排污,燃气",112㎡,8.00米,"南山,南山中心区,海印长城",后海大道与文心二路交汇处,海印长城,7.00米,2019/6/4 10:46:12,0.00元/㎡·月,住宅底商,否,,海岸城商圈，9米，小区出入口首间,548万,https://sz.shop.fang.com/shou/3_218568965.html,毛坯,,"113.931400,22.517415",深圳
4.50米,第1层(共1层),"客梯,货梯,中央空调,上水,下水,外摆区",73㎡,12.00米,"福田,上步,园东花园",红荔路与红岭路相交汇处,园东花园,4.00米,2019/4/28 18:54:49,2.00元/㎡·月,临街门面,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食",回/报4厘，低市场价3百万，急售一口价,550万,https://sz.shop.fang.com/shou/3_216777963.html,精装修,,"114.101341,22.552684",深圳
5.50米,第1层(共1层),客梯,57.55㎡,10.00米,"罗湖,人民南,置地逸轩",春风路与南湖路交汇处,置地逸轩,5.80米,2019/8/16 14:35:43,0.00元/㎡·月,住宅底商,否,百货超市,罗湖国贸商圈，租金3万总价690万，品牌租约，70年超长产权,690万,https://sz.shop.fang.com/shou/3_220920635.html,简装修,,"114.121108,22.537317",深圳
6.00米,第1层(共1层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",93㎡,13.00米,"龙华区,龙华,万科金域华府",龙华新城金龙路与新区大道交汇处东北角,万科金域华府,7.00米,2019/8/18 15:20:40,2.80元/㎡·月,住宅底商,否,"餐饮美食,休闲娱乐,生活服务,美容美发,服饰鞋包",万科金域华府临街餐饮铺出售8米宽双门面稳定租客人流量旺月低供,699万,https://sz.shop.fang.com/shou/3_220980421.html,精装修,,"114.043546,22.599186",深圳
5.00米,第1层(共1层),,78㎡,5.00米,"龙华区,龙华,特发和平里",龙华区和平路与布龙路及民塘路交汇处,特发和平里,5.00米,2019/8/28 15:44:32,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",地铁口一手商业街，单价5.5万起，开发商统一管理，返租十年,760万,https://sz.shop.fang.com/shou/3_221257931.html,简装修,,"114.012675,22.643280",深圳
5.50米,第1层(共1层),"客梯,货梯,扶梯",93.86㎡,10.00米,"福田,梅林,百兴苑",福田区梅华路,百兴苑,9.40米,2019/8/18 11:36:41,0.00元/㎡·月,住宅底商,否,百货超市,梅林百兴苑出售 租客永辉 带稳定租约，诚心出,680万,https://sz.shop.fang.com/shou/3_220973497.html,简装修,,"114.057022,22.565173",深圳
7.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯",58㎡,8.00米,"龙华区,龙华,中海锦城",龙华新区民治街道民塘路与简上路交汇处,中海锦城,6.00米,2019/9/4 9:19:10,5.00元/㎡·月,住宅底商,是,百货超市,龙华港铁双地铁接驳中海一手临街全能铺出售带租约,790万,https://sz.shop.fang.com/shou/3_221425914.html,简装修,,"114.014230,22.637275",深圳
5.10米,第1层(共1层),,31.5㎡,8.00米,"南山,南山中心区,海岸城东座",海德三道与文心五路交汇处,海岸城东座,4.50米,2019/8/22 19:02:38,0.00元/㎡·月,其他,否,,（临街笋铺）商圈成熟 消费人群高达20万人 不愁租 不愁人流,567万,https://sz.shop.fang.com/shou/3_221101949.html,精装修,,"113.937545,22.517985",深圳
6.00米,第1层(共32层),,55㎡,13.00米,"龙华区,民治,龙光玖钻",龙华民治街道中梅路与腾龙路交汇处,龙光玖钻,4.00米,2019/8/23 19:16:23,0.00元/㎡·月,住宅底商,是,,深圳北站旁 红山地铁站  备案价五折清盘 出售,550万,https://sz.shop.fang.com/shou/3_221131494.html,简装修,,"113.937878,22.741301",深圳
6.32米,第2层(共3层),,62㎡,86.32米,"龙华区,龙华,中海锦城",龙华新区民治街道民塘路与简上路交汇处,中海锦城,9.00米,2019/8/25 14:22:34,0.00元/㎡·月,住宅底商,否,,购物中心临街 统一运营 高回/报 5厘以上租约,744万,https://sz.shop.fang.com/shou/3_221175768.html,毛坯,,"114.014230,22.637275",深圳
7.00米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气",25.08㎡,8.00米,"南山,南山中心区,保利文化广场",南山商业文化中心区,保利文化广场,6.00米,2019/7/22 11:13:18,15.00元/㎡·月,商业街商铺,否,"餐饮美食,休闲娱乐,生活服务",保利美食街小面积 精品 茶饮 服装 展厅，25.08平，售600万,600万,https://sz.shop.fang.com/shou/3_220144478.html,简装修,,"113.938285,22.516546",深圳
5.10米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",60.7㎡,10.00米,"光明区,光明,龙光玖龙台",光明区政府,龙光玖龙台,6.00米,2019/7/26 15:40:27,11.00元/㎡·月,毛坯,商业街商铺,否,深圳北部光明区政府旁 双地铁无缝接驳 一手开发商餐饮铺出售,550万,https://sz.shop.fang.com/shou/3_220284209.html,第1层(共4层),60㎡,"113.935739,22.744709",深圳
5.10米,,,低区(共2层),15.00米,"龙华区,龙华,星河传奇","
                                    广东省深圳市宝安区塘工一路2号
                                ",星河传奇,8.00米,2019/8/2 11:15:09,45.67㎡,是,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，酒店宾馆，家居建材，其他,,,500万,https://sz.shop.fang.com/shou/1_94544201.html,商业街商铺 ,,"114.019238,22.632574",深圳
