zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,14000元/月,押二付一,392000.00㎡,70㎡,,,第1层(共2层),精装修,商业街商铺,是,"生活服务,美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,5.00米,9.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/23 10:23:35,https://gz.shop.fang.com/zu/3_240777637.html,"113.264917,23.172898"
1万元,43169元/月,押二付一,514㎡,,72个月,,第1层(共1层),"简装修
                                ",临街门面 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    花都清布金纳大厦店面 ","
                                    广东省广州市花都区迎宾大道 ",27.00米,20.00米,5.00米,,2元/月,"停车位,客梯,货梯,可明火,排烟,排污,燃气,外摆区",2019/8/16 11:59:07,https://gz.shop.fang.com/zu/1_52136475.html,"113.217571,23.374503"
,900元/月,押二付一,22㎡,,,,第1层(共1层),"精装修
                                ",住宅底商 ,否,百货超市，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐，其他,"
                                    信藏漫画 ","
                                    广东省广州市海珠区洪德路聚龙四巷7号 ",3.00米,7.00米,5.00米,,租金已包含,"网络,上水,下水,排烟,排污",2019/8/23 15:33:46,https://gz.shop.fang.com/zu/1_52137357.html,"113.222531,23.396286"
3万元,2500元/月,押一付一,70㎡,,1个月,,第1层(共1层),"精装修
                                ",临街门面 ,否,百货超市，生活服务,"
                                    小黄龙日用品超市 ","
                                    广东省广州市白云区江新路62号 ",17.00米,25.00米,6.00米,,租金已包含,"网络,停车位,上水,下水",2019/8/23 18:46:27,https://gz.shop.fang.com/zu/1_52137388.html,"113.244376,23.115896"
,6000元/月,月付,60㎡,,,,第1层(共1层),"简单装修
                                ",商业街商铺 ,否,餐饮美食,"
                                    天河区天平架沿街出租 ","
                                    粤垦路 ",,,,,,,2019/8/22 21:56:08,https://gz.shop.fang.com/zu/1_52137273.html,"113.318791,23.160871"
,750000元/月,月付,500㎡,,,,第3层(共3层),"毛坯
                                ",写字楼配套底商 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市,"
                                    花城美汇 ","
                                    新华路105号 ",,,,,,"停车位,客梯,货梯",2019/8/22 12:34:14,https://gz.shop.fang.com/zu/1_52137190.html,"113.214929,23.375679"
,86000元/月,面议,800㎡,,,,第1层(共5层),"简单装修
                                ",购物中心/百货 ,是,餐饮美食，美容美发，百货超市,"
                                    豪瑞达 ","
                                    06号 ",,,,,,"网络,停车位,货梯",2019/8/22 13:04:21,https://gz.shop.fang.com/zu/1_52137194.html,"113.322830,23.026706"
,3000元/月,押一付二,56㎡,,,,第1层(共8层),"简装修
                                ",临街门面 ,否,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发,"
                                    太和兴和市场和珊社区居委会 ","
                                    广东省广州市白云区兴和北三街16-、18号 ",7.00米,8.00米,3.00米,,0.1元/月,排污,2019/8/21 20:34:42,https://gz.shop.fang.com/zu/1_52137079.html,"113.351083,23.296763"
,40000元/月,押二付一,0平,,,,第2层(共2层),"简装修
                                ",临街门面 ,否,百货超市，酒店宾馆，家居建材，服饰鞋包，生活服务，美容美发，其他,黄花岗商业街,"
                                    先烈中路100号黄花岗商业街 ",1.00米,1.00米,1.00米,,租金已包含,"停车位,上水,下水",2019/8/12 20:05:20,https://gz.shop.fang.com/zu/1_52136099.html,"113.297333,23.138833"
,12000元/月,面议,77㎡,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,服饰鞋包，百货超市,"
                                    天成路60-72号 ","
                                    天成路60-72号首层2号铺 ",,,,,,,2019/8/23 19:05:03,https://gz.shop.fang.com/zu/1_52137389.html,"113.255701,23.113851"
,45000元/月,季付,170㎡,,,,第1层(共9层),"精装修
                                ",住宅底商 ,否,餐饮美食，服饰鞋包，美容美发，生活服务，百货超市,"
                                    荔湾区芳村花蕾路红棉小区 ","
                                    芳村花蕾路2-6号 ",,,,,,,2019/8/23 10:45:48,https://gz.shop.fang.com/zu/1_52137304.html,"113.229908,23.090315"
,38000元/月,押二付一,130㎡,,,,第1层(共2层),"简单装修
                                ",写字楼配套底商 ,否,"
                                    财富世纪广场商铺 ",0平,7.00米,10.00米,7.00米,1个月,,12元/月,"停车位,上水,下水,可明火",2019/8/25 10:14:38,https://gz.shop.fang.com/zu/1_52137579.html,"113.325057,23.126164"
,8000元/月,面议,50㎡,,,,第1层(共1层),"精装修
                                ",临街门面 ,否,服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材,"
                                    广州三元里出租 ","
                                    群英大街13号 ",,,,,,,2019/8/23 10:41:26,https://gz.shop.fang.com/zu/1_52137303.html,"113.258968,23.157817"
,20000元/月,面议,90㎡,,,,第2层(共2层),"精装修
                                ",商业街商铺 ,否,餐饮美食,"
                                    不二碗云吞店 ","
                                    东圃购物中心B座囧时代 ",,,,,,"网络,客梯",2019/8/23 15:23:37,https://gz.shop.fang.com/zu/1_52137356.html,"113.265633,23.084950"
30000万元,2300元/月,押二付一,38㎡,,,,第2层(共2层),"精装修
                                ",临街门面 ,否,"
                                    芳村大道东垦头街铺 ","
                                    广东省广州市荔湾区墩兴西街 ",3.50米,6.00米,4.50米,6个月,,租金已包含,,2019/8/25 23:25:29,https://gz.shop.fang.com/zu/1_52137788.html,"113.244261,23.125981"
,55000元/月,押三付一,1000㎡,,,,第1层(共5层),"简装修
                                ",临街门面 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    神明商业广场 ","
                                    广东省广州市白云区石槎路 ",50.00米,20.00米,5.00米,,租金已包含,"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污",2019/8/26 16:45:40,https://gz.shop.fang.com/zu/1_52137937.html,"113.453950,23.099750"
,12000元/月,押二付一,51㎡,,,,第1层(共1层),"简装修
                                ",临街门面 ,否,百货超市，家居建材，生活服务，美容美发，餐饮美食，其他,"
                                    大沙头二马路+临街马路+门前停车位 ","
                                    广东省广州市越秀区大沙头二马路36号 ",3.50米,15.00米,4.20米,,0.8元/月,"网络,停车位,上水,下水,外摆区",2019/8/25 20:03:56,https://gz.shop.fang.com/zu/1_52137748.html,"113.282709,23.116148"
,1元/月,面议,4800㎡,,,,第3层(共16层),"精装修
                                ",写字楼配套底商 ,否,酒店宾馆,"
                                    纽恩泰增城总部大楼 ","
                                    创优路125号 ",,,,,,"暖气,停车位,客梯,货梯",2019/8/2 11:48:49,https://gz.shop.fang.com/zu/1_52134587.html,"113.324516,23.167401"
,800元/月,押二付一,0平,,,,第1层(共8层),"简装修
                                ",住宅底商 ,否,其他,明珠苑商铺,"
                                    花都区建设北路152-2号 ",3.00米,9.00米,4.80米,,1元/月,,2019/8/27 10:13:53,https://gz.shop.fang.com/zu/1_52138024.html,"113.207235,23.399423"
15万元,9450元/月,押二付一,25㎡,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,"
                                    同福东路 ","
                                    广东省广州市海珠区同福东路598号 ",5.50米,3.80米,5.00米,36个月,,8元/月,"上水,下水,外摆区",2019/8/27 15:30:03,https://gz.shop.fang.com/zu/1_52138139.html,"113.267574,23.106669"
15万元,9450元/月,押二付一,25㎡,,,,第1层(共1层),"简单装修
                                ",临街门面 ,否,"
                                    同福东路 ","
                                    广东省广州市海珠区同福东路569号 ",5.50米,3.80米,5.00米,36个月,,8元/月,"上水,下水,外摆区",2019/8/27 15:05:20,https://gz.shop.fang.com/zu/1_52138135.html,"113.266940,23.106856"
15万元,6200元/月,押一付二,125㎡,,21个月,,第9层(共10层),"精装修
                                ",其他 ,是,休闲娱乐，其他,"
                                    银丰电子商务大厦 ","
                                    广东省广州市白云区望岗荷木岭街 ",100.00米,100.00米,3.00米,,租金已包含,"网络,停车位,客梯,货梯,扶梯",2019/8/23 12:03:23,https://gz.shop.fang.com/zu/1_52137320.html,"113.283016,23.236922"
,38000元/月,月付,1000㎡,,,,第2层(共12层),"精装修
                                ",住宅底商 ,否,服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,"
                                    凤仪东路 ","
                                    凤仪东路89号 ",,,,,,暖气,2019/8/25 14:26:54,https://gz.shop.fang.com/zu/1_52137647.html,"113.585397,23.541358"
,13500元/月,月付,0平,,,,第2层(共2层),"精装修
                                ",住宅底商 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，酒店宾馆，家居建材，其他,亚太银座商铺,"
                                    新塘镇广群路5号 ",,,,客梯14个，货梯0个,,"网络,暖气,停车位",2019/8/25 11:51:05,https://gz.shop.fang.com/zu/1_52137597.html,"113.607937,23.128865"
,2000元/月,押二付一,地下0个，地上200个,,,,第1层(共7层),"简单装修
                                ",住宅底商 ,否,"
                                    白云万达广场商铺 ",264000平,15.00米,10.00米,3.00米,白云万达广场商铺,,1元/月,,2019/7/14 18:37:48,https://gz.shop.fang.com/zu/1_52132666.html,"113.311182,23.142415"
,300000元/月,押二付一,2309㎡,,,,第1层(共2层),"精装修
                                ",其他 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐,"
                                    锦绣半岛销售中心 ","
                                    广东省广州市番禺区西乡三路 ",6.00米,11.00米,7.00米,,租金已包含,"网络,停车位,扶梯,中央空调,上水,下水",2019/8/23 20:54:45,https://gz.shop.fang.com/zu/1_52137396.html,"113.256701,23.041756"
,43000元/月,押二付一,224.4㎡,,,,第1层(共1层),"简装修
                                ",临街门面 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐,"
                                    锦绣花园北区 ","
                                    广东省广州市番禺区骏新路 ",5.00米,11.00米,4.00米,,租金已包含,"网络,停车位,中央空调,上水,下水",2019/8/23 21:05:58,https://gz.shop.fang.com/zu/1_52137398.html,"113.309490,22.971755"
3万元,7800元/月,押二付一,200㎡,,36个月,,第1层(共1层),"精装修
                                ",临街门面 ,否,百货超市，休闲娱乐，其他,"
                                    同福西龙溪首约街铺 ","
                                    广东省广州市海珠区同福西龙溪首约17号 ",4.00米,11.00米,3.50米,,1元/月,,2019/8/27 22:47:04,https://gz.shop.fang.com/zu/1_52138215.html,"113.255500,23.103000"
,50000元/月,面议,160㎡,,,,第1层(共4层),"简装修
                                ",临街门面 ,否,服饰鞋包，休闲娱乐，生活服务，家居建材，其他,"
                                    天河棠下 ","
                                    中山大道西自编175号 ",5.00米,5.00米,5.00米,,,,2019/8/9 13:09:15,https://gz.shop.fang.com/zu/1_52135730.html,"113.379002,23.126587"
,8000元/月,押二付一,地下0个，地上0个,,,,第2层(共2层),"简装修
                                ",商业街商铺 ,否,"
                                    番禺万达广场商铺 ",0平,4.50米,13.30米,4.78米,1个月,,15元/月,"网络,暖气,停车位,中央空调",2019/8/28 17:36:58,https://gz.shop.fang.com/zu/1_52138327.html,"113.325057,23.126164"
,8000元/月,月付,70㎡,,,,第1层(共1层),"简单装修
                                ",商业街商铺 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市,"
                                    出租 ","
                                    天河新天地 ",,,,,,,2019/8/27 8:42:22,https://gz.shop.fang.com/zu/1_52138006.html,"113.206396,23.071665"
,215600元/月,月付,1960㎡,,,,第2层(共4层),"简装修
                                ",其他 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,"
                                    天河客运站 ","
                                    广州市燕岭路633号天河汽车客运站 ",,,,,,"停车位,客梯",2019/8/27 16:46:34,https://gz.shop.fang.com/zu/1_52138152.html,"113.342309,23.170892"
,34960元/月,月付,87.4㎡,,,,第1层(共20层),"简单装修
                                ",住宅底商 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，酒店宾馆，家居建材,"
                                    广垦商务大厦 ","
                                    粤垦路38号 ",,,,,,"停车位,货梯",2019/8/27 16:53:59,https://gz.shop.fang.com/zu/1_52138157.html,"113.334061,23.152251"
,3200元/月,押三付一,44.78㎡,,,,第2层(共4层),"毛坯
                                ",写字楼配套底商 ,否,百货超市，家居建材，生活服务，餐饮美食，休闲娱乐，其他,"
                                    敏捷金谷国际五金交易中心 ","
                                    广东省佛山市禅城区汾江北路8-010号 ",3.50米,6.80米,4.50米,,12元/月,"客梯,货梯,扶梯,中央空调,上水,燃气,外摆区",2019/8/28 11:36:58,https://gz.shop.fang.com/zu/1_52138272.html,"113.350506,23.124913"
12万元,18500元/月,押二付一,49㎡,,36个月,,第1层(共2层),"精装修
                                ",临街门面 ,是,服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    金豪商场 ","
                                    广东省广州市海珠区下渡路184号 ",5.00米,9.00米,4.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,外摆区",2019/8/29 10:54:49,https://gz.shop.fang.com/zu/1_52138438.html,"113.307474,23.100966"
12万元,14300元/月,押一付三,236㎡,,48个月,,第1层(共3层),"精装修
                                ",商业街商铺 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐,"
                                    科创8号创意园 ","
                                    广东省广州市海珠区石岗路8号 ",12.00米,14.00米,4.30米,,5元/月,,2019/8/8 19:17:29,https://gz.shop.fang.com/zu/1_52135586.html,"113.376976,23.136248"
,12000元/月,押二付一,130㎡,,,,第1层(共1层),"精装修
                                ",临街门面 ,是,百货超市，家居建材，服饰鞋包，生活服务，餐饮美食，休闲娱乐，其他,"
                                    大石文化艺术园 ","
                                    广东省广州市番禺区岗东路166 ",12.00米,12.00米,5.50米,,1元/月,"网络,停车位,扶梯,外摆区",2019/8/27 13:53:09,https://gz.shop.fang.com/zu/1_52138123.html,"113.305110,23.023933"
