cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",21㎡,7.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,3.00米,2019/9/3 20:03:04,0.00元/㎡·月,临街门面,否,餐饮美食,带证售南沙万达广场美食街一点点奶茶街铺出售月租一万三,30万,https://gz.shop.fang.com/shou/3_241974348.html,精装修,,"113.266193,23.172271",广州
7.00米,第1层(共3层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排污,燃气,外摆区",33㎡,7.00米,"海珠,工业大道北,太古仓",海珠区革新路124号,太古仓,5.00米,2019/9/3 10:31:45,10.00元/㎡·月,住宅底商,否,"餐饮美食,休闲娱乐",太古仓 酒吧街 餐饮铺位出售 产权清晰 带产权带租约,50万,https://gz.shop.fang.com/shou/3_241954587.html,毛坯,,"113.253960,23.090244",广州
6.00米,第1层(共6层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,4.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,3.00米,2019/8/31 12:58:53,15.00元/㎡·月,住宅底商,是,餐饮美食,南沙万达广场 临街一点点 总价12万 租金1万 红本过户 神铺,11万,https://gz.shop.fang.com/shou/3_241882946.html,精装修,,"113.266193,23.172271",广州
3.00米,第1层(共1层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,5.00米,"越秀,环市东,农林下路",广州市越秀区农林下路,农林下路,3.00米,2019/8/25 19:49:20,10.00元/㎡·月,临街门面,否,"百货超市,服饰鞋包,美容美发,餐饮美食",东山口地铁站旁 一线临街产权铺 1点点承租 收租10000 可买断产权,32万,https://gz.shop.fang.com/shou/3_241733434.html,精装修,,"113.297758,23.129123",广州
6.00米,第1层(共1层),"网络,暖气,停车位,上水,下水,可明火,排烟,排污,燃气",20㎡,4.00米,"天河,车陂,车陂路",天河车陂路,车陂路,5.00米,2019/8/30 21:59:41,10.00元/㎡·月,临街门面,否,"餐饮美食,休闲娱乐",新收 车陂地铁临街餐饮铺 带租约月实收16000 产权清晰无纠纷,39万,https://gz.shop.fang.com/shou/3_241872723.html,精装修,,"113.392198,23.126335",广州
4.50米,,"网络,暖气,中央空调,上水,下水,排烟,排污,燃气",18㎡,4.00米,"黄埔,萝岗,萝岗万达广场",萝岗万达广场商铺,萝岗万达广场,5.00米,2019/8/29 10:07:22,4.00元/㎡·月,临街门面,是,"百货超市,生活服务,餐饮美食,休闲娱乐",萝岗万达广场 网红奶茶一线人流爆棚！ 临街位置 带租1万1,20万,https://gz.shop.fang.com/shou/3_241819109.html,精装修,16㎡,"113.465038,23.168278",广州
6.00米,第1层(共1层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",60㎡,10.00米,"越秀,解放南,海珠南路",海珠路144号,海珠南路,6.00米,2019/8/24 19:27:01,5.00元/㎡·月,住宅底商,否,美容美发,海珠区 大型社区底商 业主离婚甩卖资产 稳定收租10000,44万,https://gz.shop.fang.com/shou/3_241707853.html,精装修,,"113.256699,23.113834",广州
6.00米,第1层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"天河,珠江新城中,天汇广场",广州天河区天河珠江新城兴民路222号,天汇广场,4.00米,2019/8/30 19:57:07,0.00元/㎡·月,商业街商铺,是,"生活服务,餐饮美食",珠江新城商场铺 签合同两年包 可带看现铺 18000,42万,https://gz.shop.fang.com/shou/3_241868413.html,精装修,,"113.331419,23.115742",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,5.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,3.00米,2019/8/26 19:02:27,10.00元/㎡·月,临街门面,是,"百货超市,服饰鞋包,美容美发,餐饮美食",南沙万达广场！金街餐饮铺！收租10000/月！产权清晰！可买断产权,30万,https://gz.shop.fang.com/shou/3_241757279.html,精装修,,"113.266193,23.172271",广州
7.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",14㎡,2.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,7.00米,2019/9/1 10:24:50,0.00元/㎡·月,临街门面,是,"百货超市,餐饮美食,休闲娱乐",急 急售 南沙万达广场 连锁奶茶铺 带租13000/月 产权清晰 无纠纷,32万,https://gz.shop.fang.com/shou/3_241903018.html,精装修,,"113.266193,23.172271",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气,外摆区",25㎡,5.00米,"花都,新区,花都万达广场",平布大道东与凤凰北路交界处,花都万达广场,5.00米,2019/8/31 20:39:04,10.00元/㎡·月,购物中心/百货,是,"百货超市,餐饮美食,休闲娱乐",急售 花都万达广场 网红奶茶店 带租约 月收13000 产权清晰无纠纷,49万,https://gz.shop.fang.com/shou/3_241896027.html,精装修,,"113.466191,23.168566",广州
7.00米,第1层(共2层),,25㎡,8.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,6.00米,2019/7/31 19:12:12,10.00元/㎡·月,其他,否,,(急售) 北京路 一线街道铺位 啊琴包点 现租15000/月,50万,https://gz.shop.fang.com/shou/3_241026543.html,精装修,,"113.269225,23.119908",广州
7.00米,第1层(共1层),"网络,暖气,中央空调,上水,下水,可明火,排烟,排污",16㎡,8.00米,"天河,体育中心,时尚天河商业广场",广州天河体育中心正南门西侧,时尚天河商业广场,6.00米,2019/7/5 13:57:36,10.00元/㎡·月,商业街商铺,是,"服饰鞋包,美容美发,休闲娱乐",时尚天河 乌叶奶茶店带产权出售 5年月收20000即买即收租,40万,https://gz.shop.fang.com/shou/3_240259675.html,精装修,,"113.323714,23.133875",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,5.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,3.00米,2019/8/25 21:49:55,15.00元/㎡·月,住宅底商,否,餐饮美食,急售 北京路步行街 自鱿人 月租20000 产权清晰 即买即收租金,42万,https://gz.shop.fang.com/shou/3_241737520.html,精装修,,"113.269225,23.119908",广州
5.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,2.50米,"广州周边,佛山,广佛智城",广佛智城,广佛智城,4.00米,2019/8/15 14:52:38,3.00元/㎡·月,购物中心/百货,是,"百货超市,家居建材,服饰鞋包,餐饮美食",广佛智城 盒马鲜生  18万买断产权 收租5000起,15万,https://gz.shop.fang.com/shou/3_241447927.html,精装修,10㎡,,广州
5.00米,第1层(共1层),,35㎡,9.00米,"花都区,新区,花都万达城",凤凰北路,花都万达城,4.00米,2019/9/4 16:52:41,3.50元/㎡·月,其他,否,,美心西饼餐饮 出售18000 花都万达城,37万,https://gz.shop.fang.com/shou/3_241998919.html,简装修,,"113.235760,23.433170",广州
5.00米,第1层(共7层),,12㎡,3.00米,"天河,体育中心,天河城",天河区天河路208号,天河城,4.00米,2019/9/4 16:30:08,15.00元/㎡·月,其他,否,,天河城 临街产权一点点奶茶店 月租8000 产权清晰 可过户,21万,https://gz.shop.fang.com/shou/3_241998046.html,精装修,,"113.322054,23.131969",广州
6.00米,第2层(共3层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,燃气,外摆区",12.9㎡,4.00米,"天河,体育中心,天河城",天河区天河路208号,天河城,5.00米,2019/9/3 11:03:22,25.00元/㎡·月,临街门面,否,"服饰鞋包,美容美发,酒店宾馆,餐饮美食,百货超市,生活服务,家居建材,休闲娱乐",天河城负层 带租约 现收20000/月 产权清晰 业主急售,30万,https://gz.shop.fang.com/shou/3_241956525.html,毛坯,,"113.322054,23.131969",广州
6.00米,,"暖气,停车位,客梯,货梯,扶梯,中央空调,可明火,排烟,排污,燃气,外摆区",25㎡,4.00米,"荔湾,芳村,龙湾广场",龙湾广场商铺,龙湾广场,5.00米,2019/8/14 16:43:06,3.00元/㎡·月,购物中心/百货,是,"百货超市,休闲娱乐",龙湾广场 菜市场 首付5万 红本在手 带租约17000,30万,https://gz.shop.fang.com/shou/3_241423981.html,精装修,20㎡,"113.206105,23.117263",广州
5.50米,第2层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,10.00米,"天河,沙河,沙河新天地服装城",沙河濂泉路与广园东路交界处,沙河新天地服装城,2.00米,2019/8/24 23:08:49,0.00元/㎡·月,住宅底商,否,百货超市,天河区 沙河新天地服装城 临街益禾堂店 日均40人流量 带租,30万,https://gz.shop.fang.com/shou/3_241713553.html,精装修,,"113.343995,23.172044",广州
5.00米,第1层(共1层),"网络,上水,下水,可明火,排烟,排污",16㎡,4.00米,"荔湾,西关,力迅上下九西门町",下九路37至55号,力迅上下九西门町,4.00米,2019/8/20 15:24:20,10.00元/㎡·月,商业街商铺,否,"餐饮美食,休闲娱乐",业主急需资金急售 老长沙香肠 收租17000 上下九步行街 买断产权,29万,https://gz.shop.fang.com/shou/3_241584913.html,精装修,,"113.247434,23.114488",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,3.00米,"天河,体育中心,时尚天河商业广场",广州天河体育中心正南门西侧,时尚天河商业广场,5.00米,2019/8/31 16:07:59,10.00元/㎡·月,商业街商铺,否,"百货超市,服饰鞋包,美容美发,餐饮美食",时尚天河 章鱼小丸子 月租1.2万 个人产权 业主出国急售 产权清晰,45万,https://gz.shop.fang.com/shou/3_241888078.html,精装修,,"113.323714,23.133875",广州
6.00米,第1层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",9㎡,3.00米,"天河,龙洞,龙洞步行街",广州市天河区东北部龙洞街道辖区,龙洞步行街,3.00米,2019/8/30 15:25:15,10.00元/㎡·月,商业街商铺,是,"服饰鞋包,生活服务,餐饮美食",广州龙洞步行街 街铺 新收 业主低于市场价急售 来电安排看铺,18万,https://gz.shop.fang.com/shou/3_241860169.html,精装修,,"113.366650,23.194679",广州
7.00米,第1层(共1层),,19㎡,8.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,6.00米,2019/7/30 17:06:24,0.00元/㎡·月,住宅底商,是,百货超市,急售 正佳广场 瑞可爷爷 7字位 主干道 月租18000 产权租约出售,29万,https://gz.shop.fang.com/shou/3_240994247.html,毛坯,,"113.327990,23.132189",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,8.00米,"荔湾,西关,力迅上下九西门町",下九路37至55号,力迅上下九西门町,6.00米,2019/9/4 15:48:29,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",上下九西门町 带租约13800/月 连锁奶茶店经营 独立产权,30万,https://gz.shop.fang.com/shou/3_241996469.html,精装修,,"113.247434,23.114488",广州
3.50米,,"网络,暖气,中央空调,上水,下水,可明火,排烟,排污,燃气",24㎡,7.20米,"越秀,北京路,北京路步行街",北京路步行街,北京路步行街,3.00米,2019/9/3 14:53:50,25.00元/㎡·月,临街门面,是,餐饮美食,新收 北京路步行街 莲香楼产权街铺出售 收租21000/月 产权清晰,43万,https://gz.shop.fang.com/shou/3_241963412.html,精装修,21.6㎡,"113.269225,23.119908",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,3.00米,"花都,新区,花都万达广场",平布大道东与凤凰北路交界处,花都万达广场,5.00米,2019/8/15 21:40:30,10.00元/㎡·月,商业街商铺,否,"百货超市,餐饮美食",花都万达广场 主通道七字转弯位置 业主需资金周转 带租9800/月,30万,https://gz.shop.fang.com/shou/3_241460580.html,简装修,,"113.466191,23.168566",广州
7.00米,第4层(共5层),"网络,客梯",20㎡,8.00米,"广州周边,佛山,伟业华誉豪庭",佛山市南海区大沥镇竹基南路与城南一路交汇处,伟业华誉豪庭,6.00米,2019/9/4 14:44:32,0.00元/㎡·月,住宅底商,是,百货超市,大沥步行街 地鉄5号 伟业广场 正门口一夫茶 人流旺瀑,25万,https://gz.shop.fang.com/shou/3_241993952.html,毛坯,,"113.326120,23.124340",广州
4.50米,,"网络,暖气,中央空调,排烟,排污,燃气",20㎡,4.00米,"天河,长湴,天河慧通产业广场",天河慧通产业广场商铺,天河慧通产业广场,5.00米,2019/9/3 18:58:45,4.00元/㎡·月,临街门面,否,"生活服务,餐饮美食,休闲娱乐",天河客运站出口 一点点 白领聚集地 带租约12000月 产权过户,18万,https://gz.shop.fang.com/shou/3_241972141.html,精装修,19㎡,"113.341352,23.172058",广州
5.00米,,"网络,暖气,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",17㎡,4.50米,"天河,天河北,太古汇",太古汇商铺,太古汇,4.00米,2019/9/1 15:11:04,12.00元/㎡·月,商业街商铺,否,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",太古汇 月租1.8万实收 七字位双门面产权铺位 买断产权 带租约,46万,https://gz.shop.fang.com/shou/3_241913803.html,精装修,15.3㎡,"113.333058,23.133787",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,8.00米,"番禺,市桥北,易发商业街",桥繁华路易发街,易发商业街,6.00米,2019/6/26 21:02:20,1.00元/㎡·月,临街门面,否,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",(出售) 番禺市桥 易发商业步新街奶茶铺 总价19万买断 产权清晰,19万,https://gz.shop.fang.com/shou/3_240008202.html,精装修,,"113.361443,22.941187",广州
6.00米,第1层(共1层),,21㎡,5.00米,"海珠,江南西,江南西",江南大道中江南西路182号,江南西,4.30米,2019/9/1 10:48:31,0.00元/㎡·月,商业街商铺,否,,江南西地铁口带租13000红本过户业主急售,32万,https://gz.shop.fang.com/shou/3_241904571.html,毛坯,,"113.273727,23.096689",广州
3.00米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯",18㎡,4.00米,"天河,体育中心,天河城",天河区天河路208号,天河城,5.00米,2019/8/29 20:54:08,0.00元/㎡·月,商业街商铺,否,百货超市,( 独立产权)天河城 总价25万买断天河城一间 来电即看,16万,https://gz.shop.fang.com/shou/3_241842621.html,简装修,,"113.322054,23.131969",广州
7.00米,第3层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,8.00米,"南海,大沥,广佛智城永旺梦乐城",广佛智城永旺梦乐城,广佛智城永旺梦乐城,6.00米,2019/7/17 1:15:14,5.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",广佛交界处 电商之都 内部单位免息分期3年 带租约6200起 双地鐡,23万,https://gz.shop.fang.com/shou/3_240603163.html,精装修,,"113.387906,22.937048",广州
5.50米,第1层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",16㎡,10.00米,"番禺,华南,保利大都汇商业中心",汉溪大道与新光快速交汇处,保利大都汇商业中心,1.60米,2019/9/3 12:13:27,0.00元/㎡·月,商业街商铺,否,百货超市,长隆旁 主通道产权双门面靓铺 月租10000 随时可看 产权,33.8万,https://gz.shop.fang.com/shou/3_241958795.html,精装修,,"113.335036,22.994912",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,可明火,排烟,排污,燃气",17㎡,3.00米,"天河,岑村,市桥",市桥,市桥,3.00米,2019/7/18 9:35:06,0.00元/㎡·月,商业街商铺,否,"生活服务,美容美发,餐饮美食,休闲娱乐",市桥地铁站 人气大卡司 生意 带租出售10万买断产权,11万,https://gz.shop.fang.com/shou/3_240633371.html,简装修,,"113.351244,22.947376",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,2.00米,"海珠,滨江东,海珠区 滨江东 珠江新城 ",海珠区 滨江东 珠江新城 ,海珠区 滨江东 珠江新城 ,6.00米,2019/8/22 11:03:32,8.00元/㎡·月,临街门面,否,"餐饮美食,休闲娱乐",急售！珠江新城 小蛮腰随季果汁店 人流超旺 带租约16000,39万,https://gz.shop.fang.com/shou/3_241633416.html,简装修,,"113.329159,23.091439",广州
